,school_year,state,municipality,school_id,school_name,passing
83663,2015,Ceara,Fortaleza,23323434,EEEP MARIO ALENCAR,99.7
83669,2015,Ceara,Jaguaribe,23323442,EEEP POETA SINO PINHEIRO,100.0
83675,2015,Ceara,Pacajus,23323612,EEEP JOSE MARIA FALCAO,98.2
83681,2015,Ceara,Barbalha,23325429,EEEP OTILIA CORREIA SARAIVA,97.7
83688,2015,Ceara,Tarrafas,23333014,EEM LUIZ GONZAGA DE ALCANTARA,93.9
83694,2015,Ceara,Fortaleza,23334266,FARIAS BRITO PRE VESTIBULAR ALDEOTA,100.0
83701,2015,Ceara,Mauriti,23340622,EEM PROFESSORA EUNICE MARIA DE SOUSA,95.8
83707,2015,Ceara,Fortaleza,23395630,ESPACO ABERTO CURSO DE EXCELENCIA PEDAGOGICA SC LTDA,88.5
83714,2015,Ceara,Iguatu,23461667,EEM FRANCISCO HOLANDA MONTENEGRO,83.5
83721,2015,Ceara,Aquiraz,23462337,EEM MANOEL SENHOR DE MELO FILHO,70.5
83723,2015,Ceara,Caucaia,23462345,EEM ALICE MOREIRA DE OLIVEIRA,74.9
83728,2015,Ceara,Acopiara,23462361,EEM FRANCISCO ASSIS VIEIRA,72.0
83731,2015,Ceara,Fortaleza,23462442,COLEGIO CHRISTUS UNIDADE SUL,91.5
83736,2015,Ceara,Fortaleza,23462450,EDUCAR COLEGIO,98.8
83742,2015,Ceara,Fortaleza,23462604,VEGA COLEGIO,99.4
83749,2015,Ceara,Fortaleza,23491035,COLEGIO CHRISTUS DIONISIO TORRES,93.0
83754,2015,Ceara,Redenção,23494000,PADRE SARAIVA LEAO EEM,86.4
83760,2015,Ceara,Fortaleza,23498994,COLEGIO CHRISTUS UNIDADE PARQUELANDIA,91.1
83765,2015,Ceara,Mauriti,23502983,EEEP PADRE JOAO BOSCO LIMA,92.7
83770,2015,Ceara,Itarema,23506989,EEM LICEU DE ITAREMA VALDO DE VASCONCELOS RIOS,88.7
83774,2015,Ceara,Juazeiro do Norte,23514981,O AUTENTICO EEIEFM,98.4
83782,2015,Ceara,Tianguá,23545089,COLEGIO SERGIO MOURA,99.2
83784,2015,Ceara,Paracuru,23545372,EEEP PROFESSORA ABIGAIL SAMPAIO,96.7
83786,2015,Ceara,Pentecoste,23545380,EEEP ALAN PINHO TABOSA,99.6
83788,2015,Ceara,Trairi,23545399,EEEP JOSE RIBEIRO DAMASCENO,99.1
83792,2015,Ceara,Itapipoca,23545402,EEM MARIA NAZARE DE SOUSA,88.4
83797,2015,Ceara,Acaraú,23545410,EEM VICENTE DE PAULO DA COSTA,81.9
83801,2015,Ceara,Marco,23545429,EEM FRANCISCO PORCIANO FERREIRA,86.8
83806,2015,Ceara,Itarema,23545437,EEM PREFEITO JOSE MARIA MONTEIRO,95.3
83810,2015,Ceara,Itarema,23545445,EEM FRANCISCO ARAUJO BARROS,87.0
83815,2015,Ceara,Bela Cruz,23545453,EEM PROFESSORA THEOLINA DE MURYLLO ZACAS,97.0
83819,2015,Ceara,Coreaú,23545496,EEM MARIA MENEZES CRISTINO,78.4
83823,2015,Ceara,Irauçuba,23545500,EEM ANTONIO NEGREIROS BASTOS,88.4
83827,2015,Ceara,Irauçuba,23545518,EEM MANOEL BARBOZA MACIEL,91.8
83832,2015,Ceara,Santa Quitéria,23545534,EEM MARIA NEUSA ARAUJO MOURA,93.6
83835,2015,Ceara,Beberibe,23545542,EEEP PEDRO DE QUEIROZ LIMA,99.4
83837,2015,Ceara,Horizonte,23545550,EEM WALDERI MACHADO DE ALMEIDA,78.1
83842,2015,Ceara,Jaguaretama,23545577,EEM PADRE JOSE AUGUSTO REGIS ALVES,91.9
83846,2015,Ceara,Madalena,23545585,EEM JOAO DOS SANTOS OLIVEIRA,85.0
83849,2015,Ceara,Tamboril,23545607,EEEP ANTONIO MOTA FILHO,100.0
83853,2015,Ceara,Monsenhor Tabosa,23545615,EEM FLORESTAN FERNANDES,92.5
83857,2015,Ceara,Jucás,23545704,EEM JOSEFA ALVES BEZERRA,84.9
83860,2015,Ceara,Várzea Alegre,23545712,DOUTOR JOSE IRAN COSTA EEEP,98.0
83862,2015,Ceara,Icó,23545720,EEEP DEPUTADO JOSE WALFRIDO MONTEIRO,99.4
83865,2015,Ceara,Icó,23545755,EEM PROFESSOR MIGUEL PORFIRIO DE LIMA,88.4
83870,2015,Ceara,Fortaleza,23558989,J OLIVEIRA COLEGIO SEDE ALDEOTA,71.7
83875,2015,Ceara,Acaraú,23563990,EEEP MARTA MARIA GIFFONI DE SOUSA,99.6
83878,2015,Ceara,Ipu,23564008,EEEP ANTONIO TARCISIO ARAGAO,98.8
83883,2015,Ceara,Tauá,23564016,ANTONIA VIEIRA LIMA EEM,89.8
83886,2015,Ceara,Tianguá,23564024,EEEP PROFESSOR SEBASTIAO VASCONCELOS SOBRINHO,99.2
83889,2015,Ceara,Itaitinga,23564032,EEEP PROFESSOR FRANCISCO ARISTOTELES DE SOUSA,96.7
83892,2015,Ceara,Pedra Branca,23564040,EEEP ANTONIO RODRIGUES DE OLIVEIRA,98.0
83895,2015,Ceara,Maracanaú,23564059,EEEP MARIA CARMEM VIEIRA MOREIRA,95.9
83900,2015,Ceara,Fortaleza,23564121,ANTARES COLEGIO PRE VESTIBULAR,100.0
83905,2015,Ceara,Pereiro,23564245,EEEP PROFESSORA MARIA CELIA PINHEIRO FALCAO,93.5
83908,2015,Ceara,Guaraciaba do Norte,23564318,EEEP DEPUTADO JOSE MARIA MELO,99.3
83910,2015,Ceara,Fortaleza,23564342,SAGRADO CORACAO ESCOLA MARISTA,100.0
83912,2015,Ceara,Nova Russas,23564407,EEEP MANUEL ABDIAS EVANGELISTA,98.2
83915,2015,Ceara,Quixeramobim,23564423,EEEP DR JOSE ALVES DA SILVEIRA,99.6
83919,2015,Ceara,Ipueiras,23564431,EEM GERARDO MAGELLA MELLO MOURAO,88.9
83921,2015,Ceara,Ipueiras,23564440,EEEP DARIO CATUNDA FONTENELE,100.0
83927,2015,Rio Grande do Norte,Areia Branca,24000027,ESCOLA ESTADUAL DESEMBARGADOR SILVERIO SOARES ENSINO MEDIO,75.8
83930,2015,Rio Grande do Norte,Areia Branca,24000132,ESCOLA ESTADUAL CONEGO ISMAR FERNANDES DE QUEIROZ,64.6
83939,2015,Rio Grande do Norte,Areia Branca,24000493,INST DANTAS MONTEIRO ENS 1º E 2º GRAUS,100.0
83944,2015,Rio Grande do Norte,Baraúna,24000647,ESCOLA ESTADUAL JOAO DE ABREU ENS FUNDAMENTAL E MEDIO,57.1
83948,2015,Rio Grande do Norte,Baraúna,24000922,ESCOLA NOVO MUNDO LTDA,100.0
83955,2015,Rio Grande do Norte,Tibau,24001090,EE RUI BARBOSA ENSINO FUNDAMENTAL E MEDIO,52.1
83962,2015,Rio Grande do Norte,Mossoró,24001155,CE INTEGRADA PROF ELISEU VIANA,67.9
83966,2015,Rio Grande do Norte,Mossoró,24001180,ESCOLA ESTADUAL JERONIMO ROSADO,64.1
83973,2015,Rio Grande do Norte,Mossoró,24001260,COLEGIO DIOCESANO SANTA LUZIA,87.9
83979,2015,Rio Grande do Norte,Mossoró,24001279,COLEGIO DOM BOSCO LTDA,97.8
83983,2015,Rio Grande do Norte,Mossoró,24001562,ESCOLA ESTADUAL EDUCANDARIO PRESIDENTE KENNEDY - ENSINO FUNDAMENTAL E MEDIO,72.1
83989,2015,Rio Grande do Norte,Mossoró,24001759,COLEGIO MARIA AUXILIADORA COSTA,94.6
83995,2015,Rio Grande do Norte,Mossoró,24002011,ESCOLA ESTADUAL 30 DE SETEMBRO,79.9
84000,2015,Rio Grande do Norte,Mossoró,24002062,ESCOLA ESTADUAL AIDA RAMALHO CORTEZ PEREIRA ENS FUNDAMENTAL E MEDIO,73.2
84006,2015,Rio Grande do Norte,Mossoró,24002232,ESCOLA ESTADUAL GOVERNADOR DIX-SEPT ROSADO,56.4
84015,2015,Rio Grande do Norte,Mossoró,24002283,ESCOLA ESTADUAL MONSENHOR RAIMUNDO GURGEL,87.2
84020,2015,Rio Grande do Norte,Mossoró,24002291,EE MOREIRA DIAS ENS FUNDAMENTAL E MEDIO,72.0
84027,2015,Rio Grande do Norte,Mossoró,24002330,ESCOLA ESTADUAL PROFESSOR ABEL FREIRE COELHO,65.8
84034,2015,Rio Grande do Norte,Mossoró,24002402,EE PROF JOSE F NOBRE ENS 1 2 GRAUS,69.9
84043,2015,Rio Grande do Norte,Mossoró,24002445,ESCOLA ESTADUAL PROFESSORA MARIA STELLA PINHEIRO COSTA,79.7
84050,2015,Rio Grande do Norte,Mossoró,24002526,COLEGIO MATER CHRISTI,97.6
84055,2015,Rio Grande do Norte,Mossoró,24003492,INSTITUTO GURILANDIA,93.7
84062,2015,Rio Grande do Norte,Mossoró,24003581,INSTITUTO PEQUENO PRINCIPE,96.2
84067,2015,Rio Grande do Norte,Mossoró,24003638,COLEGIO UNIVERSO UNO,91.1
84074,2015,Rio Grande do Norte,Mossoró,24003646,INSTITUTO SANTA MARIA GORETTI,96.5
84081,2015,Rio Grande do Norte,Mossoró,24003662,COLEGIO MENINO DEUS LTDA,94.5
84087,2015,Rio Grande do Norte,Serra do Mel,24003972,EE PE JOSE DE ANCHIETA 1 E 2 GRAUS - RN,73.7
84093,2015,Rio Grande do Norte,Apodi,24004219,COLEGIO NOSSA SENHORA DA CONCEICAO,100.0
84100,2015,Rio Grande do Norte,Apodi,24004260,ESCOLA ESTADUAL PROFESSOR ANTONIO DANTAS,73.3
84108,2015,Rio Grande do Norte,Apodi,24004308,ESCOLA ESTADUAL SEBASTIAO GOMES DE OLIVEIRA,94.7
84114,2015,Rio Grande do Norte,Apodi,24005681,COLEGIO LUZ LTDA PEQUENO PRINCIPE,97.3
84120,2015,Rio Grande do Norte,Caraúbas,24005878,E E PROF LOURENCO GURGEL OLIVEIRA ENS FUND E MEDIO,73.7
84127,2015,Rio Grande do Norte,Caraúbas,24005908,EE SEBASTIAO GURGEL ENSINO MEDIO,84.2
84133,2015,Rio Grande do Norte,Governador Dix-Sept Rosado,24006823,ESCOLA ESTADUAL MANOEL JOAQUIM,78.1
84145,2015,Rio Grande do Norte,Messias Targino,24008389,ESC EST APOLINARIA JALES,84.2
84155,2015,Rio Grande do Norte,Upanema,24008788,ESCOLA ESTADUAL JOSE CALAZANS FREIRE ENSINO FUNDAMENTAL E MEDIO,72.5
84162,2015,Rio Grande do Norte,Açu,24009296,COMPLEXO EDUCACIONAL SANTO ANDRE,91.8
84170,2015,Rio Grande do Norte,Açu,24009318,EDUCANDARIO NOSSA SRA DAS VITORIAS,94.7
84173,2015,Rio Grande do Norte,Açu,24009334,EE JUSCELINO KUBITSCHEC ENS FUND E MEDIO,70.5
84178,2015,Rio Grande do Norte,Itajá,24010537,EE JOAO MANOEL PESSOA ENS FUNDAMENTAL E MEDIO,70.8
84185,2015,Rio Grande do Norte,Ipanguaçu,24010588,EE MANOEL DE MELO MONTENEGRO ENS FUND E MEDIO,47.2
84193,2015,Rio Grande do Norte,Jucurutu,24010936,ESC EST NEWMAN QUEIROZ 1 E 2 GRAUS,68.4
84198,2015,Rio Grande do Norte,Pendências,24011592,EE MONSENHOR HONORIO ENSINO DE 1º E 2º GRAUS,51.7
84204,2015,Rio Grande do Norte,Coronel João Pessoa,24012424,EE PROF JOSE PROSPERO ENS 1º E 2º GRAUS,77.4
84210,2015,Rio Grande do Norte,Doutor Severiano,24012890,ESC EST CRISTOVAO C QUEIROZ ENS 1 E 2 GR,86.6
84216,2015,Rio Grande do Norte,Encanto,24013307,ESC EST CID ROSADO ENS DE 1 E 2 GRAUS,71.2
84219,2015,Rio Grande do Norte,Major Sales,24013587,ESC EST 26 DE JUNHO,66.4
84225,2015,Rio Grande do Norte,Luís Gomes,24013595,ESCOLA ESTADUAL CORONEL FERNANDES,84.0
84232,2015,Rio Grande do Norte,Riacho de Santana,24014230,ESC EST PROFª MARIA ANGELINA GOMES - FUND E MEDIO,76.9
84237,2015,Rio Grande do Norte,Alexandria,24015806,ESC EST 7 DE NOVEMBRO ENS DE 2 GRAU,68.5
84244,2015,Rio Grande do Norte,Francisco Dantas,24016497,ESC EST 26 DE MARCO ENS DE 1 E 2 GRAUS,86.4
84249,2015,Rio Grande do Norte,Itaú,24016675,EE FRANCISCO DE ASSIS PINHEIRO ENSINO MEDIO,80.9
84255,2015,Rio Grande do Norte,José da Penha,24016934,ESC EST VICENTE DE FONTES,91.9
84261,2015,Rio Grande do Norte,Marcelino Vieira,24017205,ESC EST DES LICURGO NUNES ENS 1 E 2 GRAU,82.6
84266,2015,Rio Grande do Norte,Paraná,24017930,ESC EST 26 MARCO ENS DE 1 E 2 GRAUS,89.2
84271,2015,Rio Grande do Norte,Pau dos Ferros,24018228,EDUCANDARIO IMACULADA CONCEICAO,95.9
84278,2015,Rio Grande do Norte,Pau dos Ferros,24018260,ESC EST DOUTOR JOSE FERNANDES DE MELO,63.6
84284,2015,Rio Grande do Norte,Pau dos Ferros,24018333,ESC EST PROF MARIA EDILMA DE FREITAS,72.8
84291,2015,Rio Grande do Norte,Pilões,24018716,ESCOLA ESTADUAL DESEMBARGADOR SINVAL MOREIRA DIAS - ENSINO MEDIO,74.4
84297,2015,Rio Grande do Norte,Portalegre,24018910,ESCOLA ESTADUAL MARGARIDA DE FREITAS ENSINO MEDIO,69.2
84316,2015,Rio Grande do Norte,Severiano Melo,24019887,EE SEVERIANO MELO ENS FUNDAMENTAL E MEDIO,75.8
84322,2015,Rio Grande do Norte,Taboleiro Grande,24020400,ESCOLA ESTADUAL JOSE CLAUDIO ALVES ENS MEDIO,77.8
84327,2015,Rio Grande do Norte,Tenente Ananias,24020664,ESCOLA ESTADUAL DEMOCRITO DE SOUSA - ENSINO FUNDAMENTAL E MEDIO,76.1
84331,2015,Rio Grande do Norte,Viçosa,24021431,ESC EST PEDRO MARTINS FERNANDES,56.1
84338,2015,Rio Grande do Norte,Almino Afonso,24021490,ESCOLA ESTADUAL ESTUDANTE RONALD NEO JUNIOR,62.3
84344,2015,Rio Grande do Norte,Antônio Martins,24022144,ESC EST GOV WALFREDO GURGEL,65.0
84351,2015,Rio Grande do Norte,Frutuoso Gomes,24022640,ESC EST IVONETE CARLOS,76.9
84357,2015,Rio Grande do Norte,Lucrécia,24023108,ESC EST JOSEFINA XAVIER,49.0
84362,2015,Rio Grande do Norte,Martins,24023302,ESC EST DR JOAQUIM INACIO,64.6
84369,2015,Rio Grande do Norte,Serrinha dos Pintos,24023671,ESC EST FCO DE ASSIS DA SILVA,85.7
84375,2015,Rio Grande do Norte,Olho d'Água do Borges,24023701,ESC EST 20 DE SETEMBRO,93.3
84381,2015,Rio Grande do Norte,Patu,24023973,ESC EST DR EDINO JALES,70.0
84390,2015,Rio Grande do Norte,Rafael Godeiro,24024562,ESC EST RAFAEL GODEIRO,92.5
84396,2015,Rio Grande do Norte,Umarizal,24024902,ESC EST 11 DE AGOSTO,64.0
84404,2015,Rio Grande do Norte,Macau,24025461,CENTRO DE EDUCACAO INTEGRADA MONSENHOR HONORIO,90.1
84418,2015,Rio Grande do Norte,Angicos,24026557,EE PROF FRANCISCO VERAS ENSINO FUND E MEDIO,59.9
84424,2015,Rio Grande do Norte,Caiçara do Rio do Vento,24026883,EE DR GERALDO ANDRADE TEIXEIRA,73.2
84433,2015,Rio Grande do Norte,Pedro Avelino,24027987,EE PROF JOSEFA SAMPAIO MARINHO ENSINO FUND E MEDIO,43.8
84447,2015,Rio Grande do Norte,Santana do Matos,24029670,EE ARISTOFANES FERNANDES ENSINO FUND E MEDIO,82.1
84452,2015,Rio Grande do Norte,São Vicente,24031054,ESCOLA ESTADUAL ARISTOFANES FERNANDES,78.5
84457,2015,Rio Grande do Norte,Caicó,24031348,CENTRO EDUCACIONAL JOSE AUGUSTO,72.9
84464,2015,Rio Grande do Norte,Caicó,24031372,COLEGIO DIOCESANO SERIDOENSE,94.2
84471,2015,Rio Grande do Norte,Caicó,24031470,EDUCANDARIO STA TERESINHA,92.2
84477,2015,Rio Grande do Norte,Caicó,24031585,ESC EST PROF ANTONIO ALADIM DE ARAUJO,62.9
84483,2015,Rio Grande do Norte,Caicó,24031658,ESC EST PROFA CALPURNIA C AMORIM ENS 2 G,74.7
84489,2015,Rio Grande do Norte,Ipueira,24032670,ESC EST JOAO ALENCAR DE MEDEIROS-ENSINO FUNDAMENTAL E MEDIO,94.6
84495,2015,Rio Grande do Norte,Jardim de Piranhas,24032875,ESC EST AMARO CAVALCANTI ENS DE 2º GRAU,74.7
84501,2015,Rio Grande do Norte,São Fernando,24033260,ESC EST MONS WALFREDO GURGEL ENS FUND E MEDIO,86.3
84508,2015,Rio Grande do Norte,São João do Sabugi,24033634,ESC EST SEN JOSE BERNARDO ENS 1 E 2 GRAU,91.0
84517,2015,Rio Grande do Norte,Acari,24034410,ESC EST DR JOSE G DE MEDEIROS,90.5
84523,2015,Rio Grande do Norte,Acari,24034428,ESC EST PROFA IRACEMA BRANDAO DE ARAUJO,68.0
84528,2015,Rio Grande do Norte,Carnaúba dos Dantas,24034940,ESC EST JOAO HENRIQUE DANTAS ENS 1 E 2 G,79.4
84534,2015,Rio Grande do Norte,Cruzeta,24035149,ESC EST JOAQUIM J DE MEDEIROS 1 2 GRAUS,72.9
84541,2015,Rio Grande do Norte,Currais Novos,24035467,COLEGIO CAMILO TOSCANO,89.7
84548,2015,Rio Grande do Norte,Currais Novos,24035475,EDUCANDARIO JESUS MENINO,98.5
84553,2015,Rio Grande do Norte,Currais Novos,24035513,ESC EST CAP MOR GALVAO ENS DE 1º E 2º GRAU,74.0
84556,2015,Rio Grande do Norte,Currais Novos,24035521,E E DR SILVIO B MELO ENS 1 E2 GRAUS,83.1
84563,2015,Rio Grande do Norte,Currais Novos,24035548,ESC EST TRISTAO DE BARROS ENS FUND E MEDIO,86.0
84567,2015,Rio Grande do Norte,Currais Novos,24035777,ESCOLA ESTADUAL INSTITUTO VIVALDO PEREIRA,67.0
84574,2015,Rio Grande do Norte,Currais Novos,24036099,UNIVERSIDADE DA CRIANCA E DO ADOLESCENTE,100.0
84586,2015,Rio Grande do Norte,Jardim do Seridó,24036420,CENTRO EDUC FELINTO ELISIO,74.4
84591,2015,Rio Grande do Norte,Ouro Branco,24036730,ESCOLA ESTADUAL MANOEL CORREIA - ENS FUNDAMENTAL E MEDIO,85.7
84597,2015,Rio Grande do Norte,Parelhas,24037079,ESC EST MONS AMANCIO RAMALHO,77.7
84605,2015,Rio Grande do Norte,Santana do Seridó,24037516,E E JOAO VILAR DA CUNHA ENSINO FUNDAM E MEDIO,92.9
84612,2015,Rio Grande do Norte,Bento Fernandes,24037842,EE SEN JOAO CAMARA,73.5
84616,2015,Rio Grande do Norte,João Câmara,24038288,EE FCO DE ASSIS BITTENCOURT 1 2 G,66.3
84626,2015,Rio Grande do Norte,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,88.7
84640,2015,Rio Grande do Norte,Jaçanã,24040207,EE PROFESSORA TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MEDIO,84.6
84645,2015,Rio Grande do Norte,Lagoa de Velhos,24040843,EE PREF JOAO EVANGELISTA ENSINO FUNDAMENTAL E MEDIO,48.3
84652,2015,Rio Grande do Norte,Ruy Barbosa,24041351,EE RUI BARBOSA ENSINO FUNDAMENTAL E MEDIO,70.7
84659,2015,Rio Grande do Norte,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUNDAMENTAL E MEDIO,72.9
84666,2015,Rio Grande do Norte,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,69.6
84673,2015,Rio Grande do Norte,Santa Cruz,24042412,COLEGIO IESC LTDA,87.3
84676,2015,Rio Grande do Norte,São Bento do Trairí,24042528,EE PROF MARIA LIDIA DA SILVA ENS FUNDAMENTAL E MEDIO,68.3
84679,2015,Rio Grande do Norte,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,67.9
84695,2015,Rio Grande do Norte,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,77.6
84700,2015,Rio Grande do Norte,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,79.9
84716,2015,Rio Grande do Norte,Nova Cruz,24046710,COLEGIO DE NOSSA SENHORA DO CARMO,98.0
84718,2015,Rio Grande do Norte,Nova Cruz,24046744,ESC EST DJALMA MARINHO ENSINO FUNDAMENTAL E MEDIO,72.8
84723,2015,Rio Grande do Norte,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO FUNDAMENTAL E MEDIO,64.3
84728,2015,Rio Grande do Norte,Passa e Fica,24047341,ESC EST DE 1 E 2GRS DEP DJALMA A MARINHO,82.2
84733,2015,Rio Grande do Norte,Serra Caiada,24047708,ESCOLA ESTADUAL PROFESSORA HERONDINA CALDAS ENSINO FUNDAMENTAL E MEDIO,64.2
84738,2015,Rio Grande do Norte,Riachuelo,24047953,EE MANOEL SEVERIANO ENS DE 1 E 2 G,98.1
84743,2015,Rio Grande do Norte,São Paulo do Potengi,24048631,COL SAO JOSE,91.7
84749,2015,Rio Grande do Norte,São Paulo do Potengi,24048739,EE MAURICIO FREIRE ENSINO FUNDAMENTAL MEDIO E EJA,79.0
84759,2015,Rio Grande do Norte,Senador Elói de Souza,24049549,E E DES VICENTE LEMOS,72.7
84782,2015,Rio Grande do Norte,Ceará-Mirim,24052078,COLEGIO DE SANTA AGUEDA,99.0
84786,2015,Rio Grande do Norte,Ceará-Mirim,24052167,E E INTERVENTOR UBALDO BEZERRA DE MELO,70.4
84793,2015,Rio Grande do Norte,Macaíba,24052787,UFRN - ESCOLA AGRICOLA DE JUNDIAI DA UFRN,94.5
84801,2015,Rio Grande do Norte,Macaíba,24053155,EE DR SEVERIANO ENS MEDIO,68.5
84810,2015,Rio Grande do Norte,Nísia Floresta,24053821,EE NISIA FLORESTA ENSINO DE 1 GRAU,79.7
84818,2015,Rio Grande do Norte,São José de Mipibu,24055409,EE PROFª TERCEIRA ROCHA - ENS FUNDAMENTAL E MEDIO,80.7
84825,2015,Rio Grande do Norte,Parnamirim,24055786,EE DR ANTONIO DE SOUZA ENS FUND E MEDIO,72.5
84831,2015,Rio Grande do Norte,Parnamirim,24055808,EE PRESIDENTE ROOSEVELT,79.7
84837,2015,Rio Grande do Norte,Parnamirim,24055824,EE PROF ANTONIO BASILIO FILHO ENS FUND E MEDIO,78.9
84844,2015,Rio Grande do Norte,Parnamirim,24055840,EE PROF ELIAH M DO REGO 1 2 GRAUS,65.7
84851,2015,Rio Grande do Norte,Parnamirim,24055859,EE SANTOS DUMONT ENS DE 1 E 2 GRAUS,54.4
84855,2015,Rio Grande do Norte,Parnamirim,24056243,ICARO COLEGIO E CURSO,93.5
84861,2015,Rio Grande do Norte,Parnamirim,24056278,PH3 CENTRO EDUCACIONAL,93.0
84871,2015,Rio Grande do Norte,Natal,24056820,CENTRO EDUCACIONAL MARISTELLA,94.7
84878,2015,Rio Grande do Norte,Natal,24057002,COMPLEXO EDUCACIONAL CONTEMPORANEO,95.0
84884,2015,Rio Grande do Norte,Natal,24057053,COL EST DO ATHENEU NORTE RIOGRANDENSE,65.0
84892,2015,Rio Grande do Norte,Natal,24057070,COLEGIO HIPOCRATES,95.1
84903,2015,Rio Grande do Norte,Natal,24057096,COLEGIO NOSSA SENHORA DAS NEVES,89.5
84910,2015,Rio Grande do Norte,Natal,24057126,COLEGIO SALESIANO SAO JOSE,95.5
84917,2015,Rio Grande do Norte,Natal,24057134,COLEGIO MARISTA DE NATAL,91.4
84925,2015,Rio Grande do Norte,Natal,24057169,FACEX,84.1
84931,2015,Rio Grande do Norte,Natal,24057193,COLEGIO OBJETIVO DE NATAL,95.9
84938,2015,Rio Grande do Norte,Natal,24057207,COMPLEXO EDUC HENRIQUE CASTRICIANO,93.0
84941,2015,Rio Grande do Norte,Natal,24057444,ESCOLA DOM MARCOLINO DANTAS,91.1
84948,2015,Rio Grande do Norte,Natal,24057525,ESCOLA DOMESTICA DE NATAL,97.4
84955,2015,Rio Grande do Norte,Natal,24057614,EE BERILO WANDERLEY,73.8
84960,2015,Rio Grande do Norte,Natal,24057657,EE CASTRO ALVES ENS DE 1º E DE 2º GRAU,67.0
84967,2015,Rio Grande do Norte,Natal,24057703,EE DES FLORIANO CAVALCANTI ENS 1 E 2 GRAUS,59.1
84972,2015,Rio Grande do Norte,Natal,24057711,EE DES REGULO TINOCO ENS FUNDAMENTAL E MEDIO,50.5
84979,2015,Rio Grande do Norte,Natal,24057827,EE FERREIRA ITAJUBA ENS FUNDAMENTAL E MEDIO,82.3
84985,2015,Rio Grande do Norte,Natal,24057851,EE GOV WALFREDO GURGEL,64.4
84993,2015,Rio Grande do Norte,Natal,24057940,EE JERONIMO GUEIROS ENS FUND E MEDIO,70.3
85003,2015,Rio Grande do Norte,Natal,24058033,EE MASCARENHAS HOMEM ENS FUNDAMENTAL E MEDIO,84.2
85007,2015,Rio Grande do Norte,Natal,24058092,EE NESTOR LIMA - ENSINO FUNDAMENTAL E MEDIO,65.4
85015,2015,Rio Grande do Norte,Natal,24058211,EE PROF ANISIO TEIXEIRA ENS DE 2 GR,88.8
85022,2015,Rio Grande do Norte,Natal,24058246,EE PROF EDGAR BARBOSA ENS 2 GRAU,71.7
85027,2015,Rio Grande do Norte,Natal,24058254,EE PROF FRANCISCO IVO CAVALCANTI ENS 2 GRAU,51.4
85034,2015,Rio Grande do Norte,Natal,24058378,EE PROFA JUDITH B DE MELO ENS 1 2 G,62.2
85037,2015,Rio Grande do Norte,Natal,24058386,EE PROF LUIS ANTONIO ENS 1 E 2 GRAU,77.3
85048,2015,Rio Grande do Norte,Natal,24058564,EE SEBASTIAO FERNANDES DE OLIVEIRA,61.2
85057,2015,Rio Grande do Norte,Natal,24058718,EE WINSTON CHURCHILL - ENSINO MEDIO,72.2
85065,2015,Rio Grande do Norte,Natal,24059110,IFRN - CAMPUS NATAL CENTRAL,83.5
85072,2015,Rio Grande do Norte,Natal,24059250,ESCOLA DE EDUC BASICA E PROFISSIONAL FUND BRADESCO,94.8
85079,2015,Rio Grande do Norte,Natal,24059277,IMPACTO COLEGIO E CURSO,94.9
85087,2015,Rio Grande do Norte,Natal,24059293,INSTITUTO BRASIL,91.6
85094,2015,Rio Grande do Norte,Natal,24059323,INSTITUTO MARIA AUXILIADORA,95.9
85100,2015,Rio Grande do Norte,Natal,24059331,INSTITUTO PE MIGUELINHO,67.0
85106,2015,Rio Grande do Norte,Natal,24059340,INSTITUTO REIS MAGOS,90.0
85113,2015,Rio Grande do Norte,Natal,24059358,INSTITUTO SAGRADA FAMILIA,89.2
85119,2015,Rio Grande do Norte,Natal,24059722,EXITO COLEGIO E CURSO,96.2
85127,2015,Rio Grande do Norte,Natal,24059935,COLEGIO ENCANTO UNIDADE I,85.2
85134,2015,Rio Grande do Norte,Natal,24060100,EE MYRIAM COELI ENS DE 1 E 2 GRAUS,53.8
85139,2015,Rio Grande do Norte,Natal,24060143,EE PEREGRINO JUNIOR ENSINO FUNDAMENTAL E MEDIO,64.7
85144,2015,Rio Grande do Norte,Natal,24060186,EE PROF JOSINO MACEDO ENS 1 E 2 GRAUS,75.2
85151,2015,Rio Grande do Norte,Natal,24060216,EE PROF VARELA BARCA ENS 2 GRAU,45.0
85165,2015,Rio Grande do Norte,Canguaretama,24061263,EE GUIOMAR VASCONCELOS ENSINO FUNDAMENTAL E MEDIO,62.3
85196,2015,Rio Grande do Norte,Natal,24064068,INTELECTUAL COLEGIO E CURSO,95.9
85203,2015,Rio Grande do Norte,Parelhas,24064092,ESCOLA COOPERATIVA DE PARELHAS,90.0
