,school_id,latitude,longitude,type
11677,43056164,-27.8504191,-52.305183,"['establishment', 'point_of_interest', 'school']"
11678,32038330,-20.341755,-40.304627,"['establishment', 'point_of_interest', 'school']"
11679,32018169,-18.7156371,-39.8562338,"['establishment', 'point_of_interest', 'school']"
11680,42016444,-26.7370629,-49.1781095,"['establishment', 'point_of_interest', 'school']"
11681,43068634,-8.132067,-34.9070251,"['establishment', 'point_of_interest', 'school']"
11682,15523403,-3.1169254,-59.9944362,"['establishment', 'point_of_interest', 'school']"
11683,52058182,-18.136299,-49.0414956,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11684,42022770,-27.220676,-49.63450899999999,"['establishment', 'point_of_interest', 'school']"
11685,31055816,-22.4372258,-46.5717576,"['establishment', 'point_of_interest', 'school']"
11686,33026360,-22.8649871,-42.3321914,"['establishment', 'point_of_interest', 'school']"
11688,25124528,-7.1592908,-34.8360355,"['establishment', 'point_of_interest', 'school']"
11690,50016628,-22.2129763,-54.8270501,"['establishment', 'point_of_interest', 'university']"
11692,32007000,-18.6491765,-40.6140087,"['establishment', 'point_of_interest', 'school']"
11693,25002422,-6.550238999999999,-37.8040324,"['establishment', 'point_of_interest', 'school']"
11694,31107981,-20.2441742,-43.804521,"['establishment', 'point_of_interest', 'school']"
11695,13016318,-3.3238752,-61.2117018,"['establishment', 'point_of_interest', 'school']"
11696,13027123,-3.0333894,-59.98689749999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11697,31068799,-21.7322754,-43.390215,"['establishment', 'point_of_interest', 'school']"
11699,41102339,-25.4621466,-49.2984591,"['establishment', 'point_of_interest', 'school']"
11700,50018353,-22.5006571,-55.73383579999999,"['establishment', 'point_of_interest', 'school']"
11702,35924854,-22.5754347,-47.16117759999999,"['establishment', 'point_of_interest', 'school']"
11703,13078615,-3.0573275,-59.9534199,"['establishment', 'point_of_interest', 'school']"
11704,29277744,-14.2059066,-41.6737758,"['establishment', 'point_of_interest', 'school']"
11705,43060790,-29.5114025,-51.96846,"['establishment', 'point_of_interest', 'school']"
11706,33153442,-22.9442058,-43.0364325,"['establishment', 'point_of_interest', 'school']"
11707,13033611,-3.3077488,-58.7833121,"['establishment', 'point_of_interest', 'school']"
11708,22029443,-4.5880509,-42.8638136,"['establishment', 'point_of_interest', 'school']"
11709,52061000,-21.7970142,-50.8700114,"['establishment', 'point_of_interest', 'school']"
11710,41091710,-25.9842665,-52.5682997,"['establishment', 'point_of_interest', 'school']"
11712,17042798,-11.584391,-47.165966,"['establishment', 'point_of_interest', 'school']"
11714,35900151,-23.4390357,-46.4190397,"['establishment', 'point_of_interest', 'school']"
11715,35144721,-23.6729006,-46.6822255,"['establishment', 'point_of_interest', 'school']"
11716,35125441,-22.0264355,-47.8701131,"['establishment', 'point_of_interest', 'school']"
11718,35017735,-22.5906174,-46.5250437,"['establishment', 'point_of_interest', 'school']"
11720,26088827,-8.0328169,-34.9187443,"['establishment', 'point_of_interest', 'school']"
11721,41387732,-25.3825163,-49.1268344,"['establishment', 'point_of_interest', 'school']"
11722,50025759,-8.023819699999999,-62.8730144,"['establishment', 'point_of_interest', 'school']"
11723,31180696,-21.2514169,-43.1590216,"['establishment', 'point_of_interest', 'university']"
11725,35008655,-23.6451453,-46.5252059,"['establishment', 'point_of_interest', 'school']"
11727,42063469,-26.8969279,-53.1700106,"['establishment', 'point_of_interest', 'school']"
11728,51018551,-11.6787977,-51.37897659999999,"['establishment', 'point_of_interest', 'school']"
11729,43106480,-30.0907736,-51.1808767,"['establishment', 'point_of_interest', 'school']"
11731,35167939,-23.0274829,-44.53317630000001,"['establishment', 'point_of_interest', 'school']"
11732,52096483,-16.2433946,-47.9618776,"['establishment', 'point_of_interest', 'university']"
11733,35007134,-23.4836638,-46.3655608,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11734,25020366,-7.1372754,-37.0469945,"['establishment', 'point_of_interest', 'school']"
11735,26090309,-7.927333999999998,-35.2951579,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11737,29408148,-13.8550447,-40.0828233,"['establishment', 'point_of_interest', 'school']"
11738,43101917,-31.7555052,-52.3728438,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11739,42095743,-12.9211676,-38.4418281,"['establishment', 'point_of_interest', 'school']"
11740,42056470,-26.9022019,-52.9026491,"['establishment', 'point_of_interest', 'school']"
11742,35033145,-22.6679421,-50.4115551,"['establishment', 'point_of_interest', 'school']"
11743,28007166,-10.6825509,-37.4349184,"['establishment', 'point_of_interest', 'school']"
11744,26111403,-8.139246,-34.9720559,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11745,15041670,-1.4362746,-48.45646929999999,"['establishment', 'point_of_interest', 'primary_school', 'school', 'secondary_school']"
11746,23078685,-3.8460458,-38.5215719,"['establishment', 'point_of_interest', 'school']"
11747,43145809,-29.6412672,-51.0042068,"['establishment', 'point_of_interest', 'school']"
11748,26055198,-8.2983406,-35.9734524,"['establishment', 'point_of_interest', 'school']"
11749,24009318,-5.576350199999999,-36.9075769,"['establishment', 'point_of_interest', 'school']"
11750,23127490,-4.838463,-37.78431459999999,"['establishment', 'point_of_interest', 'school']"
11751,35030348,-21.456093,-49.9497267,"['establishment', 'point_of_interest', 'school']"
11752,16001923,0.0395684,-51.0545325,"['establishment', 'point_of_interest', 'school']"
11755,52053385,-17.561447,-52.55974500000001,"['establishment', 'point_of_interest', 'school']"
11756,24071641,-5.763071200000001,-35.281363,"['establishment', 'point_of_interest', 'school']"
11757,26066181,-8.007705,-36.05695499999999,"['establishment', 'point_of_interest', 'school']"
11759,31212261,-14.9251379,-42.8111585,"['establishment', 'point_of_interest', 'school']"
11760,35111752,-23.2109795,-47.5242216,"['establishment', 'point_of_interest', 'school']"
11761,35017188,-22.7289762,-47.3031147,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11762,23041412,-3.674420999999999,-39.11795,"['establishment', 'point_of_interest', 'school']"
11763,35150885,-23.5462734,-46.7020044,"['establishment', 'point_of_interest', 'school']"
11767,35438085,-20.8160863,-49.3813777,"['establishment', 'point_of_interest', 'school']"
11768,51014238,-13.8210739,-56.0781667,"['establishment', 'point_of_interest', 'school']"
11769,29398053,-2.5116525,-44.2465225,"['establishment', 'point_of_interest', 'school']"
11770,26113198,-7.963041,-34.836201,"['establishment', 'point_of_interest', 'school']"
11771,35005061,-23.6455484,-46.73291930000001,"['establishment', 'point_of_interest', 'school']"
11772,15131122,-8.0362824,-50.03145929999999,"['establishment', 'point_of_interest', 'school']"
11774,52033406,-16.7047814,-49.30650079999999,"['establishment', 'point_of_interest', 'school']"
11775,31025038,-17.288027,-42.734652,"['establishment', 'point_of_interest', 'school']"
11776,43133037,-28.6286095,-56.0267693,"['establishment', 'point_of_interest', 'school']"
11777,26121670,-8.1193732,-34.9958524,"['establishment', 'point_of_interest', 'school']"
11778,24040207,-6.4326903,-36.2063688,"['establishment', 'point_of_interest', 'school']"
11780,35144058,-24.022823,-46.4691243,"['establishment', 'point_of_interest', 'school']"
11781,41031237,-23.3124314,-51.1634061,"['establishment', 'point_of_interest', 'school']"
11782,41145623,-25.9745743,-50.1420882,"['establishment', 'point_of_interest', 'school']"
11783,50024507,-20.6260484,-54.5314521,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11784,26050242,-8.3294344,-36.4189543,"['establishment', 'point_of_interest', 'school']"
11785,31141852,-19.4498616,-44.24372990000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11786,28030095,-15.3092989,-49.60358230000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11787,27040917,-23.513696,-46.342507,"['establishment', 'point_of_interest', 'primary_school', 'school']"
11788,29419093,-11.3037619,-41.8538484,"['establishment', 'point_of_interest', 'school']"
11789,23069074,-3.8342554,-38.5580432,"['establishment', 'point_of_interest', 'school']"
11790,33001014,-21.4323831,-41.6904029,"['establishment', 'point_of_interest', 'school']"
11791,42002079,-27.5828715,-48.5827861,"['establishment', 'point_of_interest', 'school']"
11792,31167304,-18.913652,-48.3328429,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11793,41009223,-23.6623464,-52.61713839999999,"['establishment', 'point_of_interest', 'school']"
11794,33052816,-22.6531234,-43.0418543,"['establishment', 'point_of_interest', 'school']"
11795,35431436,-21.166412,-47.82041599999999,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11796,15562220,-1.4248905,-48.4514262,"['establishment', 'point_of_interest', 'school']"
11797,33028583,-22.8348391,-42.2226046,"['establishment', 'point_of_interest', 'school']"
11798,43045170,-28.1549002,-54.7358784,"['establishment', 'point_of_interest', 'school']"
11799,15152120,-4.261468499999999,-55.97980500000001,"['establishment', 'point_of_interest', 'school']"
11800,23152737,-6.8752762,-39.868906,"['establishment', 'point_of_interest', 'school']"
11801,15580830,-3.8177149,-38.6004117,"['establishment', 'point_of_interest', 'school']"
11802,23000872,-2.8818587,-40.1195738,"['establishment', 'point_of_interest', 'school']"
11805,35006555,-23.3251458,-46.2304294,"['establishment', 'point_of_interest', 'school']"
11806,35126925,-21.4677561,-49.2336071,"['establishment', 'point_of_interest', 'school']"
11808,35150782,-23.6190416,-46.6820862,"['establishment', 'point_of_interest', 'school']"
11809,35903723,-24.732033,-47.5380539,"['establishment', 'point_of_interest', 'school']"
11811,41149955,-3.7354745,-38.5140322,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11812,31005592,-23.541806,-46.654542,"['establishment', 'point_of_interest', 'school']"
11813,42050898,-27.150647,-52.3045818,"['establishment', 'point_of_interest', 'school']"
11814,52034593,-23.6215309,-46.6819832,"['establishment', 'point_of_interest', 'primary_school', 'school']"
11815,35036274,-23.6797057,-46.7549903,"['establishment', 'point_of_interest', 'school']"
11816,14000547,2.8188552,-60.7016442,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11818,31033251,-20.139241,-44.907802,"['establishment', 'point_of_interest', 'school']"
11819,52096408,-16.432112,-51.1302506,"['establishment', 'point_of_interest', 'school']"
11820,33156026,-22.9137729,-43.2201914,"['establishment', 'point_of_interest', 'school']"
11821,41352998,-25.4222804,-49.25057469999999,"['establishment', 'point_of_interest', 'school']"
11822,23032731,-4.332023200000001,-40.1552291,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11823,31129101,-20.4191103,-42.9060812,"['establishment', 'point_of_interest', 'school']"
11825,31217743,-21.2643859,-44.993087,"['establishment', 'point_of_interest', 'school']"
11826,16002393,0.029455,-51.059551,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11827,23249900,-3.9220396,-40.8860074,"['establishment', 'point_of_interest', 'school']"
11829,42043794,-27.3964299,-51.22178719999999,"['establishment', 'point_of_interest', 'school']"
11830,31159662,-19.77506,-47.94055900000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11831,43113540,-32.0754386,-52.2609949,"['establishment', 'point_of_interest', 'school']"
11832,17026270,-10.1954261,-48.3188886,"['establishment', 'point_of_interest', 'school']"
11833,15118967,-3.0000555,-47.35650680000001,"['establishment', 'point_of_interest', 'school']"
11834,35439447,-23.400574,-46.74911669999999,"['establishment', 'point_of_interest', 'school']"
11835,35134259,-23.2062789,-45.89213489999999,"['establishment', 'point_of_interest', 'school']"
11836,26068427,-7.945089100000001,-35.39419350000001,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11837,35137674,-23.5293182,-47.4710273,"['establishment', 'point_of_interest', 'school']"
11838,28014138,-10.50678,-37.05581,"['establishment', 'point_of_interest', 'primary_school', 'school']"
11839,33087733,-23.0119281,-43.32200630000001,"['establishment', 'point_of_interest', 'school']"
11840,43157149,-27.7813726,-54.23645879999999,"['establishment', 'point_of_interest', 'school']"
11841,41065387,-24.5530292,-54.0607555,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11842,11015667,-10.865406,-61.976288,"['establishment', 'point_of_interest', 'school']"
11843,35119787,-16.7422334,-49.2728313,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11844,26126079,-8.027808900000002,-34.9108165,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11847,52055515,-17.8139224,-50.59751869999999,"['establishment', 'point_of_interest', 'school']"
11848,43060420,-29.5095248,-51.9682176,"['establishment', 'point_of_interest', 'school']"
11850,23060298,-4.1425765,-38.3300537,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11851,23462450,-10.8870675,-61.91299420000001,"['establishment', 'point_of_interest', 'school']"
11852,35806407,-21.1794453,-47.802544,"['establishment', 'point_of_interest', 'school']"
11853,35018867,-22.7758544,-47.08977910000001,"['establishment', 'point_of_interest', 'school']"
11854,35108959,-30.0287829,-51.1761205,"['establishment', 'point_of_interest', 'school']"
11855,31193038,-19.5157144,-42.6095674,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
11856,15587908,-1.7075575,-48.8766938,"['establishment', 'point_of_interest', 'university']"
11857,42035767,-27.2879522,-50.5762587,"['establishment', 'point_of_interest', 'school']"
11858,33091340,-22.8240624,-43.07356180000001,"['establishment', 'point_of_interest', 'school']"
11860,23136413,-5.8880927,-38.6209348,"['establishment', 'point_of_interest', 'school']"
11861,35159104,-22.0766744,-48.7359289,"['establishment', 'point_of_interest', 'school']"
11862,28031350,-12.9359482,-38.3306967,"['establishment', 'point_of_interest', 'school']"
11863,41044649,-23.1695357,-50.6274399,"['establishment', 'point_of_interest', 'school', 'secondary_school']"
