school_id,NAME,DIVISIONID,DIVISION,Cluster,filipino_mean_rs,filipino_sd_rs,filipino_mds,math_mean_rs,math_sd_rs,math_mds,english_mean_rs,english_sd_rs,english_mds,science_mean_rs,science_sd_rs,science_mds,araling_mean_rs,araling_sd_rs,araling_mds,overall_mean_rs,overall_sd_rs,overall_mds
108113,Balite I ES,Cavite,IV-A,5,36.52,1.25,91.30,35.56,2.24,88.89,35.85,1.88,89.63,31.07,2.45,77.69,33.04,1.22,82.59,172.04,6.24,86.02
108114,Balite II ES,Cavite,IV-A,5,31.88,4.15,79.71,33.04,5.14,82.60,27.02,4.73,67.55,31.61,5.63,79.02,32.27,6.02,80.69,155.82,17.51,77.91
108115,Bukal ES,Cavite,IV-A,5,36.89,1.25,92.22,36.37,5.98,90.93,35.00,3.57,87.50,34.63,5.25,86.57,36.15,3.06,90.37,179.04,15.71,89.52
108116,Mataas na Burol ES,Cavite,IV-A,6,32.52,4.48,81.31,35.14,2.13,87.86,32.19,2.18,80.48,28.00,3.18,70.00,33.33,3.57,83.33,161.19,11.87,80.60
108117,Cabangaan ES,Cavite,IV-A,5,31.81,4.82,79.53,34.53,4.91,86.33,28.16,8.47,70.39,27.56,10.11,68.91,28.50,9.55,71.25,150.56,34.05,75.28
108118,Carmen ES,Cavite,IV-A,5,26.45,3.83,66.14,36.06,2.09,90.15,33.21,3.36,83.03,38.06,1.50,95.15,22.15,4.70,55.38,155.94,9.11,77.97
108121,Hukay ES,Cavite,IV-A,5,35.31,3.30,88.28,38.66,3.35,96.64,35.31,1.47,88.28,27.03,3.72,67.59,28.31,2.47,70.78,164.62,10.19,82.31
108122,Inchican ES,Cavite,IV-A,4,27.49,5.55,68.73,23.28,7.96,58.19,25.17,7.93,62.92,25.57,7.42,63.92,23.06,7.01,57.65,124.57,26.63,62.28
108123,Kaong ES,Cavite,IV-A,3,32.78,4.11,81.95,28.94,6.98,72.36,28.64,7.39,71.60,29.24,5.55,73.11,31.20,6.61,78.01,150.81,25.20,75.40
108124,Lalaan CS,Cavite,IV-A,3,31.56,4.94,78.89,24.93,8.79,62.32,24.31,8.61,60.77,32.47,5.70,81.17,31.94,6.54,79.86,145.21,27.74,72.60
108125,Lalaan I ES,Cavite,IV-A,5,28.73,5.49,71.81,17.58,6.41,43.94,17.75,7.72,44.38,16.50,6.71,41.25,19.53,6.62,48.81,100.08,27.56,50.04
108126,Lumil ES,Cavite,IV-A,4,36.75,2.70,91.87,37.03,3.14,92.57,35.44,2.98,88.59,29.68,2.98,74.19,32.32,1.26,80.81,171.21,9.53,85.61
108127,Malabag ES,Cavite,IV-A,3,30.56,4.84,76.39,32.37,5.59,80.92,32.76,5.19,81.90,28.83,7.59,72.07,27.23,6.36,68.08,151.74,24.70,75.87
108128,Munting Ilog ES,Cavite,IV-A,4,35.53,0.91,88.83,38.32,1.70,95.79,37.40,2.00,93.50,37.00,1.12,92.50,30.90,0.84,77.25,179.15,3.83,89.58
108129,Paligawan ES,Cavite,IV-A,6,37.53,1.46,93.82,39.41,1.33,98.53,37.82,0.39,94.56,37.82,0.53,94.56,30.88,0.33,77.21,183.47,2.48,91.74
108130,Pasong Langka ES,Cavite,IV-A,4,23.81,7.57,59.52,14.86,7.79,37.15,15.33,7.10,38.33,13.96,5.26,34.91,15.67,5.44,39.17,83.63,27.98,41.82
108131,Pooc ES,Cavite,IV-A,4,26.62,6.21,66.54,16.48,7.54,41.21,17.57,7.03,43.92,16.90,5.60,42.25,17.13,5.82,42.83,94.70,25.37,47.35
108132,Pulong Bunga ES,Cavite,IV-A,5,34.44,1.99,86.11,36.07,1.64,90.19,35.67,2.04,89.17,35.30,1.51,88.24,35.19,1.36,87.96,176.67,6.41,88.33
108133,Pulong Saging ES,Cavite,IV-A,5,37.96,0.37,94.89,39.13,2.60,97.83,38.78,0.52,96.96,37.83,0.49,94.57,34.91,0.29,87.28,188.61,2.57,94.30
108134,Puting Kahoy ES,Cavite,IV-A,5,30.23,3.77,75.57,27.34,5.70,68.35,18.52,3.05,46.31,18.11,3.92,45.28,24.00,3.23,60.00,118.20,14.93,59.10
108135,Santol ES,Cavite,IV-A,5,34.64,2.11,86.61,31.14,4.34,77.86,33.21,5.01,83.04,28.39,4.64,70.98,31.50,4.85,78.75,158.89,17.65,79.45
108136,Tartaria ES,Cavite,IV-A,3,27.83,5.91,69.57,19.97,8.72,49.92,21.02,8.06,52.55,25.17,8.95,62.93,24.93,8.65,62.32,118.91,32.72,59.46
108137,Tibig ES,Cavite,IV-A,4,28.82,5.43,72.06,21.24,6.88,53.09,20.19,5.87,50.48,16.26,4.43,40.66,23.54,6.80,58.86,110.06,22.48,55.03
108138,Ulat ES,Cavite,IV-A,5,27.94,4.68,69.85,23.71,10.59,59.26,26.16,5.88,65.39,27.20,8.14,67.99,31.35,5.77,78.38,136.35,30.75,68.18
108139,Bagong Tubig ES,Cavite,IV-A,6,30.93,4.32,77.32,29.43,4.99,73.57,26.29,6.01,65.71,27.57,5.35,68.93,30.43,2.74,76.07,144.64,15.88,72.32
108140,Bulalo ES,Cavite,IV-A,5,33.98,2.83,84.94,32.89,3.49,82.22,28.76,4.35,71.89,24.96,4.13,62.39,24.93,5.61,62.33,145.51,14.75,72.76
108142,Dapdap ES,Cavite,IV-A,5,28.32,2.72,70.80,27.54,1.43,68.84,30.71,2.52,76.79,27.93,3.73,69.82,27.82,2.76,69.55,142.32,8.12,71.16
108143,Isidro Cuadra ES,Cavite,IV-A,4,25.49,5.50,63.73,19.32,6.98,48.31,17.29,7.10,43.23,13.62,4.74,34.04,18.97,5.79,47.42,94.69,21.52,47.35
108144,Kalabuso ES,Cavite,IV-A,5,34.83,2.42,87.07,35.09,2.63,87.72,30.26,4.56,75.65,33.09,3.60,82.72,30.26,3.91,75.65,163.52,13.20,81.76
108145,Carlos S. Batino Sr. MES ,Cavite,IV-A,3,29.34,4.53,73.34,18.11,6.75,45.27,19.50,6.32,48.76,15.24,4.62,38.09,19.90,5.59,49.75,102.09,21.89,51.04
108146,Maharlika ES,Cavite,IV-A,3,30.54,4.28,76.35,24.13,7.58,60.33,25.31,6.68,63.27,20.39,6.42,50.97,24.17,5.28,60.42,124.54,24.23,62.27
108147,Maitim II ES,Cavite,IV-A,4,28.71,5.73,71.79,19.16,7.81,47.91,17.45,6.51,43.63,15.21,6.10,38.02,17.78,6.29,44.45,98.32,25.59,49.16
108148,Mendez Crossing ES,Cavite,IV-A,3,32.22,5.14,80.55,31.77,7.68,79.41,27.98,6.71,69.95,29.45,8.30,73.63,29.38,5.43,73.46,150.80,27.12,75.40
108149,Neogan ES,Cavite,IV-A,5,28.62,4.73,71.55,24.74,6.82,61.85,20.45,6.57,51.13,24.19,5.03,60.48,20.88,4.43,52.20,118.88,21.13,59.44
108150,Patutong Malaki ES,Cavite,IV-A,5,31.52,2.16,78.81,31.88,3.91,79.70,28.74,6.04,71.85,27.00,6.03,67.50,28.93,4.33,72.32,148.07,14.92,74.04
108151,Sambong ES,Cavite,IV-A,5,25.30,4.81,63.26,29.61,5.69,74.02,17.17,4.17,42.93,17.61,3.85,44.02,20.83,4.67,52.07,110.52,13.85,55.26
108152,San Jose ES,Cavite,IV-A,4,30.84,3.23,77.10,33.84,4.68,84.60,32.78,5.38,81.96,27.18,4.20,67.95,27.20,4.77,68.01,151.85,15.39,75.93
108153,Sungay ES,Cavite,IV-A,4,31.02,4.28,77.55,29.64,4.36,74.09,23.11,2.95,57.77,26.64,2.60,66.59,30.07,3.16,75.18,140.47,13.31,70.24
108154,Tagaytay City CS,Cavite,IV-A,2,30.55,5.85,76.37,25.01,8.84,62.52,23.59,8.13,58.97,25.16,8.57,62.90,21.88,6.09,54.71,126.19,31.77,63.09
108155,Amaya ES,Cavite,IV-A,2,29.37,5.06,73.43,24.59,7.61,61.48,25.17,7.17,62.92,21.83,7.43,54.57,24.94,7.81,62.35,125.90,26.73,62.95
108157,Gregorio B. Fojas MS ,Cavite,IV-A,3,30.85,6.38,77.13,34.06,5.59,85.15,32.61,6.09,81.52,31.38,6.20,78.45,27.36,5.98,68.39,156.26,19.83,78.13
108158,Capipisa ES,Cavite,IV-A,3,28.70,6.33,71.74,19.47,4.32,48.68,20.62,5.71,51.54,17.56,5.75,43.91,14.07,4.58,35.18,100.42,17.20,50.21
108159,Antonio B. Del Rosario Sr. MES (Bagtas ES),Cavite,IV-A,1,27.73,6.84,69.32,19.91,9.12,49.78,20.26,9.54,50.66,21.18,9.15,52.95,19.79,8.80,49.49,108.88,37.44,54.44
108161,Florentino Joya ES,Cavite,IV-A,3,29.06,5.16,72.64,18.43,7.46,46.07,20.46,7.75,51.14,19.13,6.67,47.83,19.47,6.54,48.68,106.55,28.31,53.27
108162,Halayhay ES,Cavite,IV-A,3,34.16,4.60,85.40,29.53,7.71,73.83,31.08,5.49,77.70,30.82,6.26,77.06,32.62,4.04,81.55,158.22,20.52,79.11
108163,Bienvenido R. Fojas  MES,Cavite,IV-A,3,32.42,5.12,81.05,28.43,9.87,71.07,23.82,8.35,59.55,26.54,8.30,66.36,27.90,6.47,69.76,139.11,28.27,69.56
108164,Julugan ES,Cavite,IV-A,2,30.72,5.69,76.81,26.00,8.38,65.01,24.34,8.14,60.84,30.46,8.32,76.15,26.75,6.92,66.87,138.27,28.33,69.13
108165,Paradahan ES,Cavite,IV-A,2,34.28,2.73,85.70,28.88,6.99,72.20,26.71,6.89,66.77,33.34,4.87,83.36,31.67,7.55,79.17,154.88,20.85,77.44
108166,Punta ES,Cavite,IV-A,3,35.25,4.01,88.13,34.85,4.96,87.13,31.68,7.10,79.19,27.94,4.86,69.85,32.80,5.59,81.99,162.52,21.11,81.26
108167,Sanja Mayor ES,Cavite,IV-A,2,35.48,3.60,88.69,37.00,3.09,92.51,35.87,3.96,89.67,36.25,2.77,90.63,32.67,5.76,81.67,177.27,10.94,88.63
108168,Santol ES,Cavite,IV-A,3,27.68,5.88,69.19,17.34,7.20,43.35,18.77,7.59,46.92,15.11,5.53,37.77,17.62,5.61,44.06,96.52,26.66,48.26
108169,Sta. Cruz (Bucal) ES,Cavite,IV-A,5,27.71,4.99,69.27,19.92,7.11,49.79,17.85,5.89,44.64,16.94,4.94,42.34,18.77,4.84,46.93,101.19,22.75,50.59
108170,F. Calderon ES,Cavite,IV-A,1,28.83,6.47,72.08,23.65,9.17,59.11,23.29,8.54,58.22,23.62,8.54,59.05,24.33,8.24,60.83,123.72,33.41,61.86
108171,Tres Cruces ES,Cavite,IV-A,3,37.63,0.93,94.07,38.18,2.49,95.46,36.41,1.55,91.01,34.02,2.36,85.05,34.69,4.10,86.73,180.93,6.75,90.46
108172,ANF Dinglas ES,Cavite,IV-A,5,29.76,4.33,74.39,22.17,6.58,55.43,18.37,5.80,45.91,16.41,5.46,41.04,18.32,4.08,45.79,105.02,20.70,52.51
108173,Parang ES,Cavite,IV-A,5,30.53,4.22,76.32,30.29,6.89,75.74,20.24,3.71,50.59,21.65,3.57,54.12,26.56,1.62,66.40,129.26,11.55,64.63
108174,San Juan ES,Cavite,IV-A,4,30.91,3.47,77.29,30.61,5.53,76.52,28.66,5.16,71.65,29.41,5.64,73.54,30.99,5.19,77.47,150.59,17.82,75.29
108175,Sapang ES,Cavite,IV-A,3,23.62,6.25,59.04,17.72,6.98,44.29,15.36,5.80,38.40,17.62,6.81,44.04,15.59,5.46,38.97,89.90,24.60,44.95
108176,Ternate Central ES,Cavite,IV-A,3,30.64,4.75,76.60,27.08,10.48,67.71,26.05,9.61,65.13,31.92,6.95,79.79,23.04,6.69,57.59,138.73,33.94,69.37
108177,Aguado ES,Cavite,IV-A,2,32.64,5.94,81.60,34.00,7.76,85.01,27.44,7.59,68.60,32.02,8.44,80.06,31.57,6.64,78.93,157.68,30.94,78.84
108178,Aliang ES,Cavite,IV-A,4,26.25,5.61,65.63,29.28,8.19,73.21,26.25,7.45,65.63,33.28,6.90,83.21,26.93,6.80,67.31,142.00,24.52,71.00
108179,Bagong Pook ES,Cavite,IV-A,2,25.91,6.25,64.78,13.23,4.72,33.08,16.38,6.60,40.96,13.83,5.25,34.58,15.25,5.54,38.13,84.61,22.65,42.31
108180,Conchu ES,Cavite,IV-A,3,26.89,6.41,67.22,16.67,7.72,41.67,16.86,6.98,42.16,14.81,5.80,37.02,16.36,5.33,40.89,91.59,26.67,45.79
108182,Hugo Perez ES,Cavite,IV-A,3,28.82,3.33,72.05,30.55,8.67,76.39,31.26,7.49,78.15,29.64,6.75,74.11,28.65,7.79,71.62,148.93,29.08,74.46
108183,Kanggahan ES,Cavite,IV-A,3,24.36,7.49,60.91,17.63,10.74,44.06,18.77,9.84,46.92,17.71,9.60,44.28,16.97,8.10,42.42,95.43,42.21,47.72
108184,Lapidario ES,Cavite,IV-A,2,34.15,3.99,85.37,35.11,6.85,87.79,32.48,5.72,81.20,32.98,6.11,82.44,32.20,5.46,80.50,166.92,23.92,83.46
108185,Osorio ES,Cavite,IV-A,3,38.82,0.52,97.06,39.80,0.75,99.49,35.87,0.48,89.67,22.98,0.27,57.45,34.97,0.45,87.42,172.44,1.49,86.22
108186,Palawit ES,Cavite,IV-A,4,28.60,6.31,71.49,15.89,6.96,39.73,24.46,8.53,61.14,22.82,8.78,57.05,21.10,8.24,52.74,112.86,27.30,56.43
108187,Trece Martires City ES,Cavite,IV-A,1,33.19,4.00,82.96,30.88,7.97,77.20,30.28,7.43,75.71,28.07,7.70,70.18,28.92,7.05,72.29,151.34,30.35,75.67
164001,Milagrosa West ES,Cavite,IV-A,3,33.15,3.70,82.88,31.72,5.04,79.29,30.12,4.12,75.31,32.53,5.04,81.31,31.04,4.47,77.60,158.56,15.62,79.28
164004,Kaytapos ES,Cavite,IV-A,6,34.82,3.03,87.06,32.00,3.04,80.00,30.06,4.93,75.15,26.65,2.78,66.62,26.53,4.09,66.32,150.06,13.14,75.03
164005,Lumampong Balagbag ES,Cavite,IV-A,6,32.82,3.40,82.05,33.00,3.95,82.50,33.27,3.04,83.18,32.45,2.94,81.14,34.82,2.60,87.05,166.36,13.01,83.18
164006,De Ocampo ES,Cavite,IV-A,4,31.94,6.41,79.84,34.20,8.49,85.51,32.66,7.03,81.64,30.86,7.73,77.15,33.80,7.11,84.49,163.45,32.05,81.73
164008,Belvedere ES,Cavite,IV-A,2,25.72,6.03,64.30,16.10,7.12,40.25,16.11,6.46,40.28,14.09,4.74,35.22,15.20,5.03,37.99,87.21,23.15,43.61
164011,Tambo Balagbag ES,Cavite,IV-A,6,32.13,3.74,80.31,24.81,6.07,62.03,23.81,6.06,59.53,14.38,2.83,35.94,25.69,6.13,64.22,120.81,16.16,60.41
164012,Timalan ES,Cavite,IV-A,4,29.23,6.43,73.07,27.21,6.34,68.03,21.82,6.78,54.55,19.88,5.09,49.70,19.61,5.20,49.02,117.74,21.61,58.87
164013,Bagbag II ES,Cavite,IV-A,2,28.43,5.94,71.07,24.18,9.49,60.46,21.60,7.57,53.99,23.97,8.76,59.92,22.14,8.50,55.34,120.31,33.91,60.16
164014,Southville ES,Cavite,IV-A,2,25.30,6.21,63.25,15.05,7.00,37.62,16.01,6.94,40.03,16.24,6.32,40.61,16.09,6.07,40.22,88.69,27.52,44.35
164017,Sunny Brooke ES,Cavite,IV-A,1,26.95,5.88,67.38,18.42,7.60,46.05,16.53,5.92,41.34,16.00,5.67,39.99,16.70,5.31,41.75,94.60,24.88,47.30
109628,Garita ES,Cavite City,IV-A,4,27.77,5.40,69.42,19.88,8.71,49.69,18.03,6.97,45.08,14.80,5.66,37.00,20.02,7.34,50.06,100.50,27.39,50.25
109629,Julian R. Felipe ES,Cavite City,IV-A,2,26.74,6.98,66.85,23.78,13.20,59.44,21.94,12.18,54.85,22.92,11.19,57.30,21.13,9.24,52.82,116.50,38.51,58.25
109630,Porta Vaga ES,Cavite City,IV-A,5,29.44,5.95,73.60,21.00,8.17,52.50,19.86,6.16,49.65,16.24,4.54,40.60,17.90,5.20,44.75,104.44,24.33,52.22
109631,Sangley ES,Cavite City,IV-A,4,29.41,5.64,73.52,22.94,8.12,57.36,20.91,6.37,52.27,17.23,5.26,43.07,19.31,6.14,48.27,109.80,25.21,54.90
109632,Ladislao Diwa ES,Cavite City,IV-A,1,26.02,6.14,65.04,19.43,10.14,48.58,20.20,9.00,50.49,19.47,9.23,48.67,17.42,8.06,43.54,102.53,36.30,51.26
109633,Ovidio S. Dela Rosa ES,Cavite City,IV-A,3,29.92,4.40,74.80,27.19,9.73,67.97,24.99,7.60,62.48,23.66,6.91,59.15,27.49,7.20,68.72,133.24,28.46,66.62
109634,Bagumbuhay ES,Cavite City,IV-A,5,27.79,6.13,69.48,19.88,6.56,49.69,17.46,6.53,43.65,15.75,6.84,39.38,13.46,5.45,33.65,94.33,25.42,47.17
109635,Dalahican ES,Cavite City,IV-A,3,27.40,6.03,68.50,17.86,6.85,44.66,17.97,6.97,44.94,17.91,5.92,44.76,19.96,6.75,49.89,101.10,26.97,50.55
109636,Estansuela ES,Cavite City,IV-A,5,29.49,4.28,73.72,30.68,5.82,76.71,15.73,5.45,39.33,12.54,2.15,31.34,19.88,4.55,49.70,108.32,14.75,54.16
109637,Manuel S. Rojas ES,Cavite City,IV-A,2,25.79,6.90,64.48,19.03,8.53,47.57,16.80,7.45,42.01,15.37,6.09,38.43,18.26,6.96,45.66,95.26,30.69,47.63
109638,San Lorenzo Ruiz ES,Cavite City,IV-A,4,29.28,4.53,73.20,22.88,6.82,57.19,13.05,4.62,32.62,13.69,3.69,34.22,20.91,5.49,52.27,99.80,17.10,49.90
109639,Sta. Cruz ES,Cavite City,IV-A,3,25.75,6.77,64.37,14.84,6.36,37.10,15.32,6.60,38.29,14.25,5.50,35.63,14.68,4.94,36.69,84.83,24.29,42.42
107900,Delfin J. Jaranilla ES,Dasmariñas,IV-A,4,35.25,2.79,88.12,34.63,3.29,86.59,35.35,3.12,88.39,36.58,3.87,91.45,37.05,3.07,92.63,178.87,13.52,89.44
107901,Dasmariñas ES,Dasmariñas,IV-A,1,27.64,6.02,69.09,15.88,6.60,39.69,19.61,7.21,49.03,17.25,6.10,43.13,17.41,5.72,43.52,97.78,25.88,48.89
107902,F.E. Barzaga MS,Dasmariñas,IV-A,2,33.70,6.37,84.26,29.43,10.84,73.57,28.75,8.53,71.87,27.84,10.49,69.61,26.82,9.32,67.05,146.54,42.25,73.27
107903,Humayao ES,Dasmariñas,IV-A,4,27.86,6.64,69.66,22.99,8.00,57.47,24.63,6.98,61.58,28.05,4.65,70.14,25.16,5.89,62.91,128.70,21.56,64.35
107904,Langkaan ES,Dasmariñas,IV-A,2,27.89,6.54,69.73,21.83,10.14,54.57,23.15,10.24,57.88,26.39,9.87,65.96,24.48,8.12,61.20,123.74,39.16,61.87
107905,Malinta ES,Dasmariñas,IV-A,4,34.79,3.82,86.98,32.28,7.88,80.69,33.08,6.71,82.71,32.61,10.02,81.53,32.25,7.15,80.63,165.01,30.13,82.51
107906,New Era ES,Dasmariñas,IV-A,3,34.54,3.07,86.35,35.96,3.42,89.91,37.02,3.13,92.55,31.78,2.48,79.45,25.61,4.51,64.04,164.92,10.53,82.46
107907,Paliparan ES,Dasmariñas,IV-A,2,26.20,6.22,65.50,13.62,4.84,34.06,16.93,6.75,42.33,15.66,5.33,39.15,17.98,6.11,44.94,90.39,22.07,45.20
107908,Paliparan III ES,Dasmariñas,IV-A,1,26.92,7.37,67.29,19.94,11.95,49.85,21.36,11.50,53.39,18.02,7.98,45.05,20.24,10.24,50.60,106.47,45.27,53.24
107909,Piela ES,Dasmariñas,IV-A,3,35.40,1.57,88.50,38.69,2.99,96.72,32.96,3.06,82.40,36.06,2.77,90.16,34.39,1.97,85.97,177.50,7.19,88.75
107910,Ramona S. Tirona MS,Dasmariñas,IV-A,3,36.28,4.26,90.71,34.22,6.72,85.54,21.15,3.07,52.87,33.53,4.51,83.83,32.02,2.52,80.05,157.20,15.79,78.60
107911,Sabang ES,Dasmariñas,IV-A,3,26.01,6.74,65.03,22.02,9.99,55.06,22.70,10.50,56.76,19.54,7.19,48.86,16.86,6.21,42.16,107.15,33.48,53.57
107912,Salawag ES,Dasmariñas,IV-A,1,26.63,6.19,66.57,16.83,7.66,42.08,17.69,7.10,44.23,15.09,5.69,37.73,17.02,5.74,42.54,93.26,26.89,46.63
107913,V.P. Villanueva MS,Dasmariñas,IV-A,3,31.66,5.82,79.14,31.79,7.45,79.48,29.16,8.35,72.91,27.67,7.73,69.17,24.84,5.02,62.09,145.12,24.14,72.56
107914,Z. H. Gaña MS,Dasmariñas,IV-A,4,28.29,6.06,70.73,17.67,7.09,44.18,19.91,7.33,49.79,17.06,5.80,42.65,17.93,5.82,44.82,100.87,26.37,50.43
107915,Bautista Subd. ES,Dasmariñas,IV-A,1,30.85,5.50,77.12,23.97,10.01,59.93,23.04,9.07,57.61,22.60,9.72,56.50,22.43,7.25,56.08,122.89,34.04,61.45
107916,Burol ES,Dasmariñas,IV-A,3,24.44,6.10,61.10,12.23,4.77,30.57,16.71,7.48,41.79,15.99,6.35,39.98,16.78,5.84,41.95,86.15,25.25,43.08
107917,Dasmariñas II Central School,Dasmariñas,IV-A,1,30.21,6.00,75.53,25.68,10.90,64.20,27.37,10.11,68.43,24.14,9.65,60.34,23.64,7.72,59.09,131.04,38.59,65.52
107918,Sta. Cristina ES,Dasmariñas,IV-A,1,24.69,6.92,61.71,14.52,6.48,36.29,16.29,6.76,40.73,14.45,5.13,36.13,15.95,5.65,39.87,85.89,25.34,42.95
107919,San Nicolas ES,Dasmariñas,IV-A,1,27.84,7.04,69.61,21.63,11.49,54.07,23.34,9.19,58.34,21.06,9.60,52.64,24.16,9.57,60.41,118.03,37.50,59.02
107920,Sta. Cruz ES,Dasmariñas,IV-A,1,30.41,8.28,76.02,25.38,13.03,63.46,26.37,13.02,65.92,25.46,12.86,63.64,22.41,9.37,56.03,130.03,54.06,65.01
107921,Dr. J.P. Rizal ES,Dasmariñas,IV-A,1,32.41,7.43,81.02,27.38,11.23,68.44,29.23,10.54,73.07,25.25,9.07,63.13,26.19,8.73,65.47,140.45,44.53,70.22
107922,San Miguel ES,Dasmariñas,IV-A,1,26.65,7.09,66.62,19.81,9.50,49.53,17.40,8.06,43.51,17.28,7.91,43.21,16.61,5.94,41.53,97.76,31.25,48.88
107923,Pintong Gubat ES,Dasmariñas,IV-A,1,25.91,6.50,64.77,15.73,7.40,39.33,16.66,6.63,41.66,15.59,5.87,38.98,17.96,6.66,44.89,91.86,27.40,45.93
107924,Salitran ES,Dasmariñas,IV-A,2,30.37,6.35,75.93,29.46,8.32,73.65,28.28,8.05,70.69,27.16,8.51,67.90,26.99,7.01,67.48,142.26,30.48,71.13
107925,Sultan Esmael ES,Dasmariñas,IV-A,4,22.57,5.60,56.42,11.44,4.90,28.61,12.43,4.88,31.08,11.84,3.54,29.60,13.00,4.65,32.50,71.28,16.36,35.64
164016,Victoria Reyes ES,Dasmariñas,IV-A,3,23.73,7.02,59.32,21.47,8.67,53.68,18.45,8.29,46.13,17.52,7.58,43.81,19.31,5.79,48.28,100.48,26.78,50.24
261001,Sampaloc ES,Dasmariñas,IV-A,4,22.53,7.88,56.33,11.96,4.17,29.89,13.05,5.70,32.63,12.29,3.92,30.72,12.68,4.48,31.70,72.51,20.00,36.26
107968,Anabu I ES,Imus,IV-A,3,27.86,5.61,69.65,17.27,5.69,43.17,18.83,6.10,47.06,17.64,5.96,44.10,18.28,5.05,45.71,99.88,22.21,49.94
107969,Anabu II ES,Imus,IV-A,2,25.20,6.31,63.00,16.20,7.20,40.50,15.10,5.80,37.76,15.07,5.12,37.68,17.27,5.71,43.17,88.84,23.26,44.42
107970,Bayan Luma I ES,Imus,IV-A,3,27.35,4.76,68.37,26.36,5.88,65.89,20.89,5.45,52.24,20.90,5.47,52.25,18.51,4.64,46.27,114.01,18.22,57.00
107971,Bayan Luma II ES,Imus,IV-A,4,28.41,5.46,71.03,18.98,7.86,47.44,16.53,7.23,41.33,14.96,5.38,37.39,17.70,6.55,44.25,96.58,26.53,48.29
107972,Buhay na Tubig ES,Imus,IV-A,2,24.55,6.50,61.37,14.47,6.04,36.18,16.11,6.67,40.28,16.36,5.85,40.90,16.57,6.24,41.42,88.06,25.87,44.03
107973,Cayetano Topacio ES,Imus,IV-A,3,27.52,5.89,68.80,19.49,8.11,48.73,17.07,6.94,42.67,17.45,6.98,43.63,19.29,6.79,48.22,100.82,29.43,50.41
107974,Imus Pilot ES,Imus,IV-A,1,27.35,6.17,68.36,16.06,6.33,40.15,18.48,7.23,46.21,17.75,6.24,44.37,19.26,6.00,48.16,98.90,26.44,49.45
107976,Pasong Buaya I ES,Imus,IV-A,5,27.54,5.88,68.85,19.85,6.58,49.62,15.05,5.96,37.63,14.05,3.09,35.13,17.49,5.72,43.72,93.97,21.28,46.99
107978,Pasong Santol ES,Imus,IV-A,4,27.08,6.29,67.69,20.14,7.64,50.35,17.64,5.98,44.10,18.35,5.67,45.87,22.04,5.74,55.10,105.24,26.03,52.62
107979,Tanzang Luma ES,Imus,IV-A,3,26.82,6.40,67.05,22.60,7.59,56.50,17.74,6.18,44.35,18.16,5.72,45.39,18.04,5.16,45.10,103.35,24.04,51.68
107980,Alapan I ES,Imus,IV-A,2,30.15,5.48,75.38,25.24,8.37,63.11,28.92,9.03,72.29,24.70,8.75,61.75,23.87,8.65,59.67,132.88,32.34,66.44
107981,Alapan II ES,Imus,IV-A,4,25.32,5.32,63.31,22.43,7.46,56.08,15.81,5.73,39.53,14.66,4.96,36.66,16.89,5.12,42.23,95.12,22.65,47.56
107982,Bukandala ES,Imus,IV-A,1,24.35,6.58,60.87,13.90,5.95,34.75,15.13,6.27,37.82,14.32,5.32,35.81,15.85,5.40,39.63,83.55,24.00,41.78
107983,Carsadang Bago ES,Imus,IV-A,3,25.70,5.76,64.26,15.14,6.73,37.85,17.85,6.31,44.63,17.04,6.02,42.59,16.54,5.34,41.34,92.27,24.73,46.13
107984,Estanislao Villanueva MES,Imus,IV-A,5,24.50,5.87,61.25,18.73,6.56,46.81,15.55,5.05,38.88,14.85,3.81,37.13,17.38,4.73,43.44,91.00,19.22,45.50
107985,Gov. D.M. Camerino ES,Imus,IV-A,2,29.78,5.01,74.44,22.71,9.59,56.78,25.49,8.32,63.73,19.87,6.14,49.66,23.68,7.35,59.20,121.53,31.37,60.76
107986,Malagasang I ES,Imus,IV-A,2,27.01,5.52,67.52,22.09,7.58,55.22,18.60,7.08,46.50,17.64,6.95,44.11,19.71,6.55,49.27,105.05,26.96,52.52
107987,Malagasang II ES,Imus,IV-A,1,26.99,6.05,67.48,14.60,5.69,36.50,17.42,6.50,43.54,16.73,5.74,41.81,18.10,5.67,45.25,93.84,24.33,46.92
107988,Malagasang III ES,Imus,IV-A,3,27.05,5.56,67.62,18.38,7.04,45.94,17.66,6.07,44.15,15.64,5.54,39.09,18.04,5.14,45.10,96.76,23.48,48.38
107989,Tinabunan ES,Imus,IV-A,3,27.74,5.71,69.36,19.33,7.20,48.32,19.79,6.71,49.47,20.60,6.79,51.49,20.18,6.18,50.44,107.63,27.75,53.81
107990,Toclong ES,Imus,IV-A,4,25.73,5.90,64.33,16.76,7.50,41.90,16.72,8.18,41.79,15.78,4.51,39.44,17.58,5.15,43.96,92.57,26.42,46.28
164002,Palico ES,Imus,IV-A,2,25.77,6.01,64.42,15.82,7.10,39.56,16.25,6.28,40.63,15.73,5.98,39.32,17.20,5.17,43.00,90.77,25.48,45.39
164003,Pasong Buaya II ES,Imus,IV-A,3,26.84,6.17,67.10,19.36,8.37,48.40,18.99,8.01,47.47,19.78,8.22,49.46,21.00,6.02,52.50,105.97,30.68,52.99
